participant,vidlink:1,chooserandom:1,main_survey_free_response:1,main_survey_scale:1,main_survey_scale:2,main_survey_scale:3,main_survey_scale:4,main_survey_scale:5,main_survey_scale:6,main_survey_scale:7,main_survey_scale:8,main_survey_scale:9,main_survey_scale:10,main_survey_scale:11,main_survey_scale:12,endcode,TIME_start,TIME_end,TIME_total
s.59bfa99a-df3f-43d0-a4d5-4e304f9c8d44.txt,334668883,1,"It looks like they are presenting to options, like, ""You can have either this or that.""",4,4,6,5,4,4,4,4,4,6,1,4,BEeMYCtC,2019-07-29-19-38,2019-07-29-19-40,2
s.c7c8d37d-ba0e-4b7d-a5f4-006f2c81b305.txt,334668913,1,"","","","","","","","","","","","","","",2019-07-29-19-12,"",""
s.0af51bcf-4ee8-4540-aef1-4493062f10fc.txt,334668938,2,The speaker is using sign language to communicate something closing.,3,2,3,3,3,3,3,3,3,3,3,4,NXS8D7xk,2019-07-29-20-49,2019-07-29-20-51,2
s.c83619f3-34b0-49b2-87ca-3c24d3035071.txt,334668913,1,no sound just the hand moving,4,4,4,4,4,4,4,4,4,4,4,4,CSM4bnhs,2019-07-29-20-31,2019-07-29-20-32,1
s.2b195f7a-a03f-4d56-908f-ad6518da0ee6.txt,334669043,1,"",7,6,6,7,6,5,4,5,5,7,6,6,scVKrBBq,2019-07-29-19-11,2019-07-29-19-12,1
s.8f6d0486-f1a8-457d-885a-8132698c4389.txt,334668968,3,I think maybe something hostile about how the group is different,5,6,6,6,2,2,4,4,3,3,3,5,LLSCPFZn,2019-07-29-19-42,2019-07-29-19-45,3
s.f16d867c-b6df-44b7-9a7e-88d2d8baf52a.txt,334668968,2,clashing in group,4,4,7,7,3,4,1,6,2,2,1,1,p45FpVge,2019-07-29-20-45,2019-07-29-20-46,1
s.1c446411-7261-40e7-9ecd-b3fccfeccac6.txt,334669066,2,We people need to embrace each other in these times.,5,6,5,1,5,4,6,5,6,5,5,6,4U32qwEg,2019-07-29-20-33,2019-07-29-20-36,3
s.52384a8c-783a-4966-b46a-4cc668ccae71.txt,334668989,1,They are talking about a close knit group and how they need to work together.,3,3,3,2,3,3,5,3,7,7,5,6,Fg7MHwb5,2019-07-29-19-10,2019-07-29-19-11,1
s.54789ee7-4ac9-4217-872e-bb9b9b7e76af.txt,334668938,1,To come together. ,5,5,5,5,5,5,4,5,3,4,5,5,8SsaA5ct,2019-07-29-19-38,2019-07-29-19-39,1
s.b4f99191-14fd-4dcf-a9d5-094ed05055b7.txt,334668938,3,Telling everyone in the group that they need to come together or show some unity,5,3,3,3,4,5,4,3,3,3,4,4,K3VhJdnN,2019-07-29-20-42,2019-07-29-20-43,1
s.9eb1b586-2b71-4aae-b243-c69b613dc600.txt,334668968,2,The speaker is talking about how the group of people need to think outside of the box.,4,4,4,4,4,4,4,4,4,4,4,4,sDv5VFFh,2019-07-29-19-10,2019-07-29-19-11,1
s.840ddbbe-2f2a-4e4f-9635-1c211137eba8.txt,334668938,1,They believe the group will be coming together as a whole ,5,5,5,1,5,6,5,6,5,6,6,5,5LwPbAua,2019-07-29-19-48,2019-07-29-19-49,1
s.ac4841be-fdb6-4b50-987e-318b826856d2.txt,334669066,3,"I believe he is talking about a group of people coming together, or joining together.",5,4,4,4,4,4,4,4,5,5,4,4,7nDBj3T8,2019-07-29-19-15,2019-07-29-19-17,2
s.4ddc098f-9073-4038-8663-d913a555c606.txt,334668913,2,They butt heads,"","","","","","","","","","","","","",2019-07-29-19-43,"",""
s.e74e5248-c592-4125-afd5-711ec834a09c.txt,334669043,3,Give to me ,2,2,5,5,2,3,6,7,4,4,4,5,HevaBm4d,2019-07-29-20-50,2019-07-29-20-51,1
s.b9e28420-9aaf-45f8-a096-6e8334db3ea8.txt,334668844,3,It seems like they're saying the group is strong or cohesive,"","","","","","","","","","","","","",2019-07-29-19-39,"",""
s.65308bae-ae16-476d-9d91-2f9628330f79.txt,334669066,2,Hello everyone and welcome to our friendly circle.,"","","","","","","","","","","","","",2019-07-29-19-33,"",""
s.dec9fe03-c768-4569-895c-95103dedc246.txt,334668989,3,"","","","","","","","","","","","","","",2019-07-29-20-23,"",""
s.28482f05-abd7-4ce6-afe1-46cc7fc66702.txt,334668817,3,"","","","","","","","","","","","","","",2019-07-29-19-42,"",""
s.ba0c8f17-bcc4-4b72-80a1-2392afca476b.txt,334668938,2,I think they're saying the group is close (probably physically?) together.,4,5,1,1,3,4,1,1,7,6,5,4,FOhpNsSf,2019-07-29-19-49,2019-07-29-19-51,2
s.d0816a3d-74c0-446f-b51c-c3892b4ad796.txt,334668913,3,This group needs to come together so that a good decision can be made.,3,3,6,5,2,3,2,3,3,3,3,2,rzSQaJf2,2019-07-29-20-25,2019-07-29-20-26,1
s.cf491d16-d574-4c52-803b-214450516ad6.txt,334668989,3,They're a family?,4,2,4,3,4,3,5,2,6,7,3,3,3PwUTf3U,2019-07-29-20-45,2019-07-29-20-46,1
s.f5e67358-d2aa-49cd-a748-64c67c6bb355.txt,334668844,2,The people in this group are  very capable to work,5,5,3,3,3,4,4,4,6,6,6,5,xOTWQ7ER,2019-07-29-19-10,2019-07-29-19-12,2
s.968dca2a-f3d3-477a-8fcd-a6cf842a085f.txt,334669066,1,"","","","","","","","","","","","","","",2019-07-29-19-13,"",""
s.f83638bf-96d3-4e1a-b127-856ac19691ff.txt,334668989,3,That we need to come together and get on the same page moving forward,6,5,5,5,2,3,4,5,6,6,5,4,PrFF6sV6,2019-07-29-20-31,2019-07-29-20-33,2
s.18a8398d-65a5-4832-aa4f-6c6a1c091964.txt,334669066,2,The group is close,6,5,5,6,5,4,6,4,6,5,5,5,bTbXz5Tx,2019-07-29-19-09,2019-07-29-19-10,1
s.3dbc4286-8713-4303-8114-4a9ded245496.txt,334668817,3,we need to do more,3,3,1,1,5,4,2,5,7,7,1,5,4XkLases,2019-07-29-19-24,2019-07-29-19-25,1
s.8eda208d-8016-4197-b6ed-ed6f45ce7114.txt,334668938,3,The group is closed off from others,5,1,3,2,2,7,5,5,6,4,2,4,4jUuwwxz,2019-07-29-19-40,2019-07-29-19-41,1
s.7bc49d7a-9035-4e32-a060-b906e31e3caa.txt,334668883,2,It requires give and take.,5,6,5,5,5,5,4,4,6,5,3,6,2Wc5NxME,2019-07-29-20-12,2019-07-29-20-15,3
s.eabf9a2e-2f97-4489-8dcf-6d10c92cef17.txt,334668766,3,They are saying the group of people are similar to another group.,4,4,4,4,4,4,4,4,7,7,4,4,qE4xWJ8N,2019-07-29-19-38,2019-07-29-19-40,2
s.497ce710-857e-4ba7-8898-cfc4516f4864.txt,334668792,1,how big and long an item is and what it looks like,5,5,4,4,6,6,4,5,4,6,5,6,g7KsJCJr,2019-07-29-19-34,2019-07-29-19-36,2
s.53787714-c373-447a-a2fa-67da5ec6db1d.txt,334668989,2,He is talking about how well they work together and they are a good unit. ,5,5,3,3,3,3,5,3,6,5,6,5,dCy2Sz2O,2019-07-29-19-14,2019-07-29-19-14,0
s.79b7c35b-3406-42f8-aded-ef9135ec3d41.txt,334668968,2,"","","","","","","","","","","","","","",2019-07-29-19-46,"",""
s.6564ef18-7dee-42e7-a9bb-e28e9a642a97.txt,334668968,3,not or none,1,1,1,1,1,1,1,7,2,1,1,1,f74kDxLn,2019-07-29-19-16,2019-07-29-19-17,1
s.df4065ff-96a8-46f5-8f33-241e06946847.txt,334668968,1,bring two things together,5,3,4,4,5,4,5,4,4,5,4,4,rdt9FuGB,2019-07-29-19-15,2019-07-29-19-16,1
s.daee656f-0bbe-4ae1-b242-e8653f95e7e4.txt,334668817,1,"Something about compromise, such as give and take or push and pull.",4,4,6,6,2,2,5,4,5,6,5,5,4sgqXrC4,2019-07-29-19-49,2019-07-29-19-51,2
s.8f5daf26-424f-4c49-b26b-b89649d5524f.txt,334668792,3,"Could be saying something along the lines of ""from here to there"" or could be gesturing in a way to address the entire group ie. ""all of you""",5,5,3,3,4,4,3,4,5,4,4,4,WYcL7SLB,2019-07-29-19-46,2019-07-29-19-49,3
s.0ee914b4-3a04-4600-af26-42d0aef2be01.txt,334668766,1,"","","","","","","","","","","","","","",2019-07-29-19-55,"",""
s.926c13ad-bbd6-4b3d-b9ad-3fd56b31e31f.txt,334668989,1,The person is saying that the group is strong and works well together.,3,4,3,2,4,4,4,6,6,5,6,4,XvwQc2Yd,2019-07-29-21-06,2019-07-29-21-08,2
s.59ad60fa-d06b-4be0-9b12-62ffb12453a4.txt,334668728,2,each and every one ,5,4,5,4,5,4,4,4,4,5,5,4,YRKLUDaR,2019-07-29-19-13,2019-07-29-19-15,2
s.3885aa37-cb05-4409-8b16-95f10e7e2d3b.txt,334669043,2,"","","","","","","","","","","","","","",2019-07-29-20-11,"",""
s.efacdb45-3f32-4157-85ae-f78560d8e268.txt,334668817,2,"","","","","","","","","","","","","","",2019-07-29-21-01,"",""
s.abf525b4-2f5c-4b4b-ad72-aaefe0455766.txt,334668728,2,i think its about commincating with the group,6,4,3,3,6,6,3,6,6,6,6,6,hGDhGcv5,2019-07-29-19-09,2019-07-29-19-11,2
s.0a13de14-e61f-43d2-8ef3-06f672be4d34.txt,334668792,2,"They're trying to communicate and bridge the gap, and they're getting somewhere.",5,5,4,3,5,6,3,3,6,6,4,6,fHJgZLRy,2019-07-29-19-43,2019-07-29-19-45,2
s.71d1c762-5efb-4176-85b1-f6f6194ff6b3.txt,334668728,1,I think he is talking about something that is happening on the left side of him.,4,4,3,4,4,4,4,4,3,5,3,3,p7n5vemq,2019-07-29-21-01,2019-07-29-21-03,2
s.e9dfd3cd-b55f-42bd-bce5-6885487155f9.txt,334668913,3,The group is tight and friendly.,7,7,1,1,3,3,7,3,7,7,7,7,p69U5Ta8,2019-07-29-19-08,2019-07-29-19-09,1
s.cc6dc619-e2b4-4a0d-b47e-867d7fe0422a.txt,334668883,3,They give and take. He's gesturing like you take and receive something it looks like.,"","","","","","","","","","","","","",2019-07-29-19-13,"",""
s.b32a0b2e-a1e8-4531-8046-487609fa9b1c.txt,334668844,3,They were a group of criminals because she has her hands out as if they were in handcuffs.,6,6,6,6,2,2,7,6,2,2,2,2,LuxuBawb,2019-07-29-19-41,2019-07-29-19-43,2
s.b61522e0-e831-4506-a2b6-7bc9a0047fe2.txt,334668883,1,This or the other,4,4,4,4,4,4,4,4,4,4,4,4,2rKjgntU,2019-07-29-19-15,2019-07-29-19-16,1
s.e2a87a9c-d8a5-4b8e-b6bf-206659e2342a.txt,334668989,1,talking about holding onto something an idea or something of value,3,3,1,1,6,5,2,1,5,4,1,4,uGPNWVdt,2019-07-29-19-10,2019-07-29-19-14,4
s.b4074486-c235-474f-a32e-29e4862d2ade.txt,334668883,3,"They engage in a lot of ""give and take"".",3,4,4,3,4,4,2,1,5,5,2,2,JdqeG7sF,2019-07-29-19-35,2019-07-29-19-39,4
s.19477135-f3f8-4dbd-b49e-7a060821670c.txt,334669043,3,i need you to come over here please,4,5,4,3,4,3,4,3,2,5,3,5,mFxkLC5J,2019-07-29-20-34,2019-07-29-20-35,1
s.bee1e58b-33be-4d5a-a1d0-1f693ae8d670.txt,334668968,1,It looks like they are talking about two groups of people meeting and/or fighting/clashing.,6,5,6,5,3,4,4,5,5,5,6,6,5Gdh343T,2019-07-29-19-15,2019-07-29-19-17,2
s.4e2e756a-8811-41b5-9d5c-b7692b740f20.txt,334668913,2,"","","","","","","","","","","","","","",2019-07-29-19-35,"",""
s.10ba5f56-2383-4d2c-8e2c-c191320ddab1.txt,334668728,2,In this video the group of people are moving together as one unit.,6,6,2,2,4,4,6,5,6,6,6,6,25ykPyaR,2019-07-29-19-11,2019-07-29-19-16,5
s.29926a69-35be-48ef-b084-152b7acf72d1.txt,334668938,1,That the group came together as one unit.,6,5,1,1,4,4,5,1,7,7,6,6,6j2VKZKh,2019-07-29-19-47,2019-07-29-19-48,1
s.56c5e241-c523-4fa4-a4d4-c35dbd78e8d9.txt,334668938,3,"that they come together as a group to solve problems or discuss things, show solidarity",7,7,4,1,5,5,2,2,7,7,7,7,8WOhTggc,2019-07-29-19-23,2019-07-29-19-24,1
s.ea22e84c-9b1a-4b34-9479-4959653ab560.txt,334668913,3,They are not allowed to hit each other,1,3,4,6,1,4,5,5,6,5,5,5,mG2s2v2M,2019-07-29-20-26,2019-07-29-20-27,1
s.671c0e4b-58e2-4f02-86af-c3f7166a1e66.txt,334668817,3,They can't make up their mind and are pulled between one decision or another.,5,5,6,5,4,4,4,3,3,4,2,3,Yzs8Z5tF,2019-07-29-19-39,2019-07-29-19-43,4
s.1779e956-97d4-473f-8768-eea2d4a40513.txt,334668913,1,The person may be saying that the people in the group act like walruses,5,4,4,6,4,3,4,4,5,5,4,4,KEbadwWj,2019-07-29-20-51,2019-07-29-20-53,2
s.50934e51-5d59-4a5e-8fcd-bb29f9c3afaa.txt,334668844,2,I think they are talking about getting arrested. ,2,2,5,5,4,3,5,4,2,4,4,3,qhBauWcp,2019-07-29-19-37,2019-07-29-19-38,1
s.70fb8c73-0ab4-4337-8cb4-2f6c29cb6dd4.txt,334668792,1,The group of people started on the low end but grew over time.,6,5,3,2,4,4,4,2,6,6,3,6,mcVruT6h,2019-07-29-19-51,2019-07-29-19-53,2
s.dec97a12-ae6c-4f34-8c7f-f3b5cca85aa6.txt,334668766,2,they moved in this direction. ,5,5,5,5,3,2,5,5,5,6,6,5,dcHX9Uuv,2019-07-29-19-13,2019-07-29-19-14,1
s.990bf9cf-5f39-4465-9b40-00eea80e72ed.txt,334668766,2,They moved from here to there. ,5,5,5,5,3,3,5,7,5,5,3,5,HaTajMAu,2019-07-29-20-03,2019-07-29-20-04,1
s.3695a915-a67a-4dd3-b824-940f3a3a28c1.txt,334668938,1,The group should move closer together in the room that they are in.,6,6,5,5,4,2,6,5,7,5,3,4,9ncDVJxq,2019-07-29-19-59,2019-07-29-20-03,4
s.89ddf3fa-6001-4bd7-b58f-4cf7cd05d5fd.txt,334669043,2,"","","","","","","","","","","","","","",2019-07-29-20-23,"",""
s.1246bc20-13b1-4f60-bb95-5b2f3b10b27c.txt,334668792,3,He is talking about the whole group agreeing on something or a collective group of similarities,6,7,4,1,4,4,4,3,7,4,5,4,uXZpuMES,2019-07-29-20-34,2019-07-29-20-35,1
s.4a99c3a6-83ac-4bcf-92ee-3b4c583a2b69.txt,334668913,1,the speaker said that the group is better than other group but it will going to loose its unity,5,5,6,5,5,5,4,5,5,6,5,5,fUzEyA8O,2019-07-29-19-31,2019-07-29-19-36,5
s.a50493fa-7774-4630-94ae-1afb3bfe5a58.txt,334668792,2,the group is one,4,4,4,4,4,4,4,4,4,4,4,4,zk7LrWqN,2019-07-29-20-23,2019-07-29-20-24,1
s.7e725069-4860-4ea6-92be-8055eff7672b.txt,334668968,2,They are tight knit,6,6,3,2,3,2,6,3,7,6,6,6,6fuEdL79,2019-07-29-19-10,2019-07-29-19-11,1
s.25d1991c-97cf-4bae-861b-db953659753d.txt,334669043,2,the speaker is talking about how he convinced the group to take his side,7,7,4,4,4,4,4,4,6,6,4,6,uaSAfkLS,2019-07-29-19-23,2019-07-29-19-24,1
s.46b1c2f7-1c5b-45aa-8f07-85fa0177a058.txt,334668817,3,"","","","","","","","","","","","","","",2019-07-29-19-38,"",""
s.ccf6bc01-5be4-4b91-b5e6-b2a90ae61319.txt,334668938,2,Perhaps it's about praying (such as on prayer mats)?,5,5,3,2,4,4,4,4,4,4,4,4,jVnQAwfA,2019-07-29-19-12,2019-07-29-19-17,5
s.2c6635b5-8423-411a-bd91-d5dac786f9bd.txt,334668844,3,"","","","","","","","","","","","","","",2019-07-29-19-50,"",""
s.26c4fa45-b9a2-46e1-9e23-921e8317013e.txt,334668728,2,The speaker is describing the placement of an object in space.,4,4,4,1,4,4,5,4,4,4,4,4,AFKNsnrw,2019-07-29-19-13,2019-07-29-19-13,0
s.6588e482-f4d2-4960-bd3a-16e79daa6612.txt,334669066,2,"","","","","","","","","","","","","","",2019-07-29-19-28,"",""
s.27b89cf3-2224-4a69-ba7b-91f5f8e19b96.txt,334668766,2,looks like he is asking the group to adjust either their position or their views on something,6,6,6,5,3,4,5,6,6,4,3,5,9unsAfB3,2019-07-29-20-33,2019-07-29-20-35,2
s.a5c04fd0-9431-4ba4-ba68-520d309ece70.txt,334669066,1,I think it means joining the two groups in harmony,7,5,7,5,4,1,1,7,7,6,3,1,rxkJpsky,2019-07-29-20-45,2019-07-29-20-48,3
s.870df89a-b6be-4125-9119-0100e1413809.txt,334668883,2,"give and take, this and that, ups and downs back and forth",2,2,6,4,4,4,4,4,5,3,2,4,MdRTMY4L,2019-07-29-20-45,2019-07-29-20-50,5
s.28e05774-06f9-46c4-84e6-3d5cb05df4f7.txt,334668728,1,We will put the group of people on this side of the room.,5,5,2,1,5,5,5,7,6,6,7,7,sWw8E5HK,2019-07-29-19-22,2019-07-29-19-25,3
s.b73fa01d-0c40-4fe1-9ef3-c79c682ab820.txt,334668913,2,"","","","","","","","","","","","","","",2019-07-29-19-36,"",""
s.9d265497-c1d0-4a58-abb1-9c2576198e64.txt,334668817,2,"","","","","","","","","","","","","","",2019-07-29-19-47,"",""
s.66639e86-3cda-40b9-bc12-e1ad7c05b54e.txt,334668883,1,"","","","","","","","","","","","","","",2019-07-29-19-29,"",""
s.e0c10cc4-6cdb-4ebc-b0aa-e539b567f422.txt,334668844,2,They are saying that there friends are very giving,5,5,4,4,5,5,4,4,4,4,5,4,AKxX938F,2019-07-29-18-53,2019-07-29-18-54,1
s.7d9f0fb0-3248-40c6-8c24-852e140fbffa.txt,334668913,3,I think what is being said is the group is kind of whissy washy,5,4,5,6,4,5,2,4,5,4,2,3,Ar6G2jDq,2019-07-29-19-53,2019-07-29-19-55,2
s.d5ebe2ef-dcaa-4b80-b65e-ab7382223729.txt,334668844,1,They are in a tight nit group; very close together. ,4,2,2,3,1,1,5,5,7,7,7,6,DnfxATYC,2019-07-29-20-11,2019-07-29-20-13,2
s.fb23ac1a-c540-4400-8545-deab4c0e6578.txt,334668968,2,the group is having a conflict with each other ,5,5,6,6,4,4,4,4,2,5,6,5,LQS796yJ,2019-07-29-20-46,2019-07-29-20-47,1
s.2d2c017d-424d-432e-b7ae-cc0d59503ef9.txt,334668913,2,There is no sound in the video. Just a person using his/her hands,4,1,4,6,4,1,6,7,5,6,4,7,TjXnzHUp,2019-07-29-20-01,2019-07-29-20-07,6
s.6bfd0acf-8e6d-4ab9-8915-bab49d0ef0e7.txt,334669066,3,"coming together. There are two things, related and they come together. ",6,6,3,4,4,4,4,3,7,7,4,5,mRkTnM2J,2019-07-29-20-13,2019-07-29-20-14,1
s.5cf7c38d-6180-4954-88aa-a9ac436eac30.txt,334668938,2,"","","","","","","","","","","","","","",2019-07-29-19-58,"",""
s.8927dac4-9382-4e89-88db-72185ae98cf9.txt,334668844,3,"","","","","","","","","","","","","","",2019-07-29-19-52,"",""
s.b2428bab-1c42-4ffe-9399-6a409fef40a0.txt,334668968,3,that they must come together as a group.,3,3,5,5,3,3,4,5,3,5,3,3,Xgq9rewb,2019-07-29-19-11,2019-07-29-19-13,2
s.2aa5de04-fc1a-40bb-8a2d-b4dec6d5762e.txt,334668883,1,That the group was not paying attention. ,5,4,7,7,3,1,7,7,7,4,4,4,9zfTJBsT,2019-07-29-19-35,2019-07-29-19-36,1
s.ec39062b-d3fb-46d7-a999-ee2797cefebb.txt,334668792,1,fill out the answers and then check to see make sure it is completely done.,5,5,2,2,5,5,3,4,5,6,5,3,E3VMJNYZ,2019-07-29-19-48,2019-07-29-19-50,2
s.d530bcd7-de57-49bc-a7e5-77a46b1cf8a1.txt,334668989,2,just bring it together,4,6,4,6,5,3,3,4,6,3,4,4,swxBYwzu,2019-07-29-19-50,2019-07-29-19-50,0
s.4edecef8-6af8-4473-8eed-67112c69900e.txt,334668766,2,group of people move or changing,5,4,5,4,4,4,5,5,5,5,4,4,mMWGh6mP,2019-07-29-19-10,2019-07-29-19-14,4
s.dbf7d910-daa2-473a-8adc-22d937f9ec1f.txt,334668817,3,They need to show a little more flexibility -  a bit more give and take.,3,3,6,6,5,3,6,7,5,5,6,6,q8HYaJ9G,2019-07-29-20-12,2019-07-29-20-15,3
s.caa65d98-895d-4f87-bb99-58f3df6e6767.txt,334668817,2,The group is having a tug of war with the other group.,5,4,3,6,5,4,4,3,5,6,3,4,NGMjcxb4,2019-07-29-20-53,2019-07-29-20-56,3
s.f6d4e910-827e-489a-bb36-7d0e7ceb9d03.txt,334668938,2,They come together as a group.,5,5,1,1,5,3,3,3,5,5,5,5,COrEeX2b,2019-07-29-20-06,2019-07-29-20-07,1
s.cf96d92d-0c5b-4a5f-8afb-e3f6a8af5e98.txt,334668844,2,"","","","","","","","","","","","","","",2019-07-29-19-20,"",""
s.9895faf0-4195-4827-9339-5763f5744ec3.txt,334668883,1,people who have waving mind,4,4,4,5,4,4,1,4,1,1,4,4,ZtDm2KxL,2019-07-29-19-47,2019-07-29-19-48,1
s.cf77f293-6985-48f2-9172-9acfa947d4a5.txt,334668844,2,Perhaps that the group is inviting and giving.,2,5,2,2,4,4,6,4,6,6,6,6,y8XCUfTN,2019-07-29-19-48,2019-07-29-19-49,1
s.e9c3e8a4-def9-444f-8583-f9ac0cee1587.txt,334669043,3,I think that you should give that thing back to me.,3,3,5,6,2,2,6,5,6,7,7,6,KKDKqQYB,2019-07-29-19-08,2019-07-29-19-09,1
s.ea2abf04-5c85-4495-9592-7862caad51a8.txt,334669043,2,Coming together,5,4,5,5,2,2,2,4,5,7,3,4,zyEUHVBA,2019-07-29-20-55,2019-07-29-20-57,2
s.f2c1c52c-7b64-4656-bdca-43d3e7e0d4d2.txt,334668938,2,I believe that the speaker is talking about teamwork and togetherness,"","","","","","","","","","","","","",2019-07-29-19-59,"",""
s.b8526a98-64f4-4d06-809d-71ce4f06ab0e.txt,334669066,1,i am not sure about what he is telling he didnt tell any thing,4,5,4,4,3,4,4,5,5,3,5,3,H7m6t7YY,2019-07-29-19-22,2019-07-29-19-23,1
s.eef2c880-20c2-4e18-b94b-56df65d34ffa.txt,334668766,3,left right ,4,5,6,4,5,6,5,5,4,5,6,4,4FttXFQJ,2019-07-29-20-25,2019-07-29-20-29,4
s.4e64a807-1faf-4939-b884-e47c4b5048e0.txt,334668968,2,something good,6,5,4,6,5,5,5,6,5,6,4,5,WK7OTN2R,2019-07-29-20-26,2019-07-29-20-27,1
s.89e52cfd-70a9-45a0-80ce-4dc1342a0fc6.txt,334668766,3,"","","","","","","","","","","","","","",2019-07-29-19-14,"",""
s.27ee7060-cf00-4ad8-84a8-bb270275505e.txt,334668989,2,That the group is coming together,6,6,1,1,7,7,2,2,7,7,7,6,LRQ8hKZa,2019-07-29-19-46,2019-07-29-19-47,1
s.e6b4010c-ceee-4024-bf7b-3aa41c75cf29.txt,334668792,1,"","","","","","","","","","","","","","",2019-07-29-19-36,"",""
s.d202d770-8b43-4a10-b25c-d9a887054d13.txt,334668844,1,They are saying to take hold of the things you need.,5,5,5,2,5,4,6,6,6,6,4,6,Cjd5SehJ,2019-07-29-20-20,2019-07-29-20-23,3
s.afcafe5c-1da1-4ec2-943b-3d0c67058a9d.txt,334668938,3,That they are having conflict and are basically at an impasse,4,5,6,6,4,4,5,2,5,5,2,4,9ZJCXsSL,2019-07-29-20-26,2019-07-29-20-28,2
s.f562387f-5140-4815-9b9f-ea29ff5b8bb6.txt,334668883,3,Im not sure about this group of people I think half are nice the other half are not.,3,3,5,6,3,3,3,3,3,3,3,3,asxBa9EF,2019-07-29-19-55,2019-07-29-19-56,1
s.d563df72-85dd-4a4c-a6da-6bff33abb33d.txt,334668883,1,It is a give or take relationship and we have a mutual exchange of ideas.,7,6,1,1,6,5,2,2,6,7,2,5,dVynWmUR,2019-07-29-20-22,2019-07-29-20-23,1
s.d1f19a54-ceb3-4b57-87ed-5d099d682857.txt,334668728,3,"","","","","","","","","","","","","","",2019-07-29-19-34,"",""
s.26472e17-4e8d-45e5-b8b2-dc37f224b857.txt,334668968,1,I think they were saying something about two parts of the group coming together in some way. Maybe a couple people in the group slammed their chairs together.,6,6,6,6,4,4,4,4,3,3,2,4,HGOFaTaZ,2019-07-29-20-49,2019-07-29-20-51,2
s.89f41b1a-aacb-41de-bc6d-5e4eea7e25c7.txt,334668968,3,That the people that are within the group must get closer together,1,1,1,5,1,1,1,1,1,1,1,1,AcOMQ7MM,2019-07-29-19-10,2019-07-29-19-12,2
s.f77681ec-c085-4b90-8347-1e5ea1a4559e.txt,334668766,1,I think the mover is saying to move on this side of the room,6,6,4,4,6,6,4,4,6,6,4,6,pZTCR24z,2019-07-29-20-07,2019-07-29-20-08,1
s.743d2e81-499b-4a2b-9da8-6425d6250166.txt,334668817,1,They have to reel in their goal,5,6,2,3,3,3,4,4,6,5,6,5,ndm97D9c,2019-07-29-19-44,2019-07-29-19-45,1
s.51ba8383-87e4-47f7-b6d4-9772f4f2becb.txt,334669043,2,they are a group pf people who are string and close to each other ,5,2,3,6,3,3,4,6,7,7,4,5,HKKpFe8S,2019-07-29-20-37,2019-07-29-20-42,5
s.8ff4dd11-25f9-4dde-8c40-2a06470b3c34.txt,334669066,1,They appeared to be a very close group of people,4,5,2,1,6,3,6,4,7,6,7,7,EYCjg3bM,2019-07-29-20-47,2019-07-29-20-51,4
s.09ac1c6d-0a61-4fa5-80b2-386332c9cbb7.txt,334668792,1,The speaker in this video is talking about the entire group of people when referring to them.,3,3,5,1,5,7,7,1,7,7,7,7,PGyP9Qe6,2019-07-29-19-08,2019-07-29-19-10,2
s.a2f7762c-e482-4878-b2ab-b9dbdedf3657.txt,334668989,2,that they are close,7,7,2,1,3,4,4,4,7,4,5,4,fKmKbfMy,2019-07-29-20-06,2019-07-29-20-09,3
s.95b98957-46c2-44da-bd4c-db880322b65e.txt,334668792,3,They should spread out,7,6,6,1,1,1,1,1,1,1,1,7,CuJpyuDO,2019-07-29-19-15,2019-07-29-19-16,1
s.872aa92e-2fcb-4cf7-9e7c-6347b6e36e61.txt,334668883,1,comparing or contrasting one group to another group,7,5,2,4,6,6,5,2,6,7,2,5,WyAuBsqw,2019-07-29-19-42,2019-07-29-19-43,1
s.f259133c-05c4-4381-b277-18f4f05649e1.txt,334669043,1,"",5,5,6,6,2,2,3,3,5,5,5,5,g63yxQay,2019-07-29-19-48,2019-07-29-19-49,1
s.88b66a4d-d902-47ca-8551-882bb028330a.txt,334668883,2,They are saying the group strives for a give and take relationship with others.,5,5,1,1,5,5,2,2,7,6,5,5,MQDn5JRx,2019-07-29-20-14,2019-07-29-20-16,2
s.d6f999f8-fa63-4a8a-82a0-9a02a9b2c3a1.txt,334668817,1,"I have no clue, this is a really weird gesture. It's like milking a cow that is standing on its hind legs. Maybe they are saying they are too personal??",4,4,4,4,4,4,4,4,4,4,4,4,RXs2fBg5,2019-07-29-19-34,2019-07-29-19-35,1
s.a75175ad-882c-4cba-80ce-2e502afb5e23.txt,334668968,1,They come together but they are temporary partners; they will eventually split up.,7,5,5,5,5,4,5,6,5,5,7,3,see5Re6C,2019-07-29-20-19,2019-07-29-20-22,3
s.32aaa050-dd72-493b-b8ef-ebe0808e9340.txt,334668938,1,The hand motion is indicating “the whole thing”,4,5,3,3,5,5,5,3,5,5,3,6,XbATGsEr,2019-07-29-19-44,2019-07-29-19-45,1
s.38a9150c-5922-4733-95e7-61d055f25b93.txt,334668883,1,In this one I feel as though the person is trying to show a comparison of the group or between the group,5,4,2,5,4,4,5,5,4,4,2,4,djrsfzSx,2019-07-29-20-19,2019-07-29-20-20,1
s.622d12d3-1791-4f1e-bfba-04e0ad26e018.txt,334668728,1,"I think he is saying come around me, it looks like sign lan",6,6,6,5,6,6,6,6,6,6,6,6,cGnnhqKw,2019-07-29-19-10,2019-07-29-19-15,5
